skillID,desc,pdesc,h,ph,hch
400004187,크레센트 디바이드/솔라 피어스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,크레센트 디바이드/솔라 피어스의 최종 데미지 #damR_5th% 증가,,
400004188,소울 페네트레이션을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 페네트레이션의 최종 데미지 #damR_5th% 증가,,
400004189,크로스 더 스틱스를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,크로스 더 스틱스의 최종 데미지 #damR_5th% 증가,,
400004190,오비탈 플레임I~IV를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,오비탈 플레임I~IV의 최종 데미지 #damR_5th% 증가,,
400004191,플레임 바이트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,플레임 바이트의 최종 데미지 #damR_5th% 증가,,
400004192,플레임 볼텍스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,플레임 볼텍스의 최종 데미지 #damR_5th% 증가,,
400004193,이그니션을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,이그니션의 최종 데미지 #damR_5th% 증가,,
400004194,플레임 템페스타를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,플레임 템페스타의 최종 데미지 #damR_5th% 증가,,
400004195,마엘스트롬을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,마엘스트롬의 최종 데미지 #damR_5th% 증가,,
400004196,블레이징 익스팅션을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,블레이징 익스팅션의 최종 데미지 #damR_5th% 증가,,
400004197,인페르노라이즈을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,인페르노라이즈의 최종 데미지 #damR_5th% 증가,,
400004198,카타클리즘을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,카타클리즘의 최종 데미지 #damR_5th% 증가,,
400004199,드래곤 슬레이브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드래곤 슬레이브의 최종 데미지 #damR_5th% 증가,,
400004200,브리즈 애로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,브리즈 애로우의 최종 데미지 #damR_5th% 증가,,
400004201,페어리 턴을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,페어리 턴의 최종 데미지 #damR_5th% 증가,,
400004202,거스트 샷을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,거스트 샷의 최종 데미지 #damR_5th% 증가,,
400004203,트라이플링 윔I~III을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트라이플링 윔I~III의 최종 데미지 #damR_5th% 증가,,
400004204,서리바람의 군무를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,서리바람의 군무의 최종 데미지 #damR_5th% 증가,,
400004205,핀포인트 피어스를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,핀포인트 피어스의 최종 데미지 #damR_5th% 증가,,
400004206,천공의 노래를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,천공의 노래의 최종 데미지 #damR_5th% 증가,,
400004207,스파이럴 볼텍스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스파이럴 볼텍스의 최종 데미지 #damR_5th% 증가,,
400004208,몬순을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,몬순의 최종 데미지 #damR_5th% 증가,,
400004209,스톰 브링어를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스톰 브링어의 최종 데미지 #damR_5th% 증가,,
400004210,럭키세븐을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,럭키세븐의 최종 데미지 #damR_5th% 증가,,
400004211,쉐도우 배트를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,쉐도우 배트의 최종 데미지 #damR_5th% 증가,,
400004212,트리플 스로우를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트리플 스로우의 최종 데미지 #damR_5th% 증가,,
400004213,쿼드러플 스로우를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,쿼드러플 스로우의 최종 데미지 #damR_5th% 증가,,
400004214,스타더스트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스타더스트의 최종 데미지 #damR_5th% 증가,,
400004215,퀸터플 스로우를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,퀸터플 스로우의 최종 데미지 #damR_5th% 증가,,
400004216,다크니스 오멘을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크니스 오멘의 최종 데미지 #damR_5th% 증가,,
400004217,쉐도우 스티치를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,쉐도우 스티치의 최종 데미지 #damR_5th% 증가,,
400004218,도미니언을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,도미니언의 최종 데미지 #damR_5th% 증가,,
400004219,충아를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,충아의 최종 데미지 #damR_5th% 증가,,
400004220,섬광을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,섬광의 최종 데미지 #damR_5th% 증가,,
400004221,회축을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,회축의 최종 데미지 #damR_5th% 증가,,
400004222,파도를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파도의 최종 데미지 #damR_5th% 증가,,
400004223,승천을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,승천의 최종 데미지 #damR_5th% 증가,,
400004224,뇌성을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,뇌성의 최종 데미지 #damR_5th% 증가,,
400004225,질풍/태풍을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,질풍/태풍의 최종 데미지 #damR_5th% 증가,,
400004226,섬멸을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,섬멸의 최종 데미지 #damR_5th% 증가,,
400004227,벽력을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,벽력의 최종 데미지 #damR_5th% 증가,,
400004228,해신강림을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,해신강림의 최종 데미지 #damR_5th% 증가,,
400004229,소울 블레이드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 블레이드의 최종 데미지 #damR_5th% 증가,,
400004230,로얄 가드 반격을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로얄 가드 반격의 최종 데미지 #damR_5th% 증가,,
400004231,소울 드라이버를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 드라이버의 최종 데미지 #damR_5th% 증가,,
400004232,샤이닝 체이스/버티컬 샤이닝 체이스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,샤이닝 체이스/버티컬 샤이닝 체이스의 최종 데미지 #damR_5th% 증가,,
400004233,소울 슬래시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 슬래시의 최종 데미지 #damR_5th% 증가,,
400004234,소울 어썰트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 어썰트의 최종 데미지 #damR_5th% 증가,,
400004235,"샤이닝 크로스, 샤이닝 크로스-인스톨을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"샤이닝 크로스, 샤이닝 크로스-인스톨의 최종 데미지 #damR_5th% 증가",,
400004236,데들리 차지를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데들리 차지의 최종 데미지 #damR_5th% 증가,,
400004237,스매쉬 웨이브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스매쉬 웨이브의 최종 데미지 #damR_5th% 증가,,
400004238,스매쉬 스윙/에어로 스윙을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스매쉬 스윙/에어로 스윙의 최종 데미지 #damR_5th% 증가,,
400004239,파이널 차지를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파이널 차지의 최종 데미지 #damR_5th% 증가,,
400004240,파이널 어택을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파이널 어택의 최종 데미지 #damR_5th% 증가,,
400004241,파이널 토스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파이널 토스의 최종 데미지 #damR_5th% 증가,,
400004242,롤링 스핀을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,롤링 스핀의 최종 데미지 #damR_5th% 증가,,
400004243,저지먼트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,저지먼트의 최종 데미지 #damR_5th% 증가,,
400004244,게더링 캐쳐를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,게더링 캐쳐의 최종 데미지 #damR_5th% 증가,,
400004245,파이널 블로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파이널 블로우의 최종 데미지 #damR_5th% 증가,,
400004246,비욘더와 펜릴 크래시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,비욘더와 펜릴 크래시의 최종 데미지 #damR_5th% 증가,,
400004247,부스트 엔드-스톰 오브 피어를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,부스트 엔드-스톰 오브 피어의 최종 데미지 #damR_5th% 증가,,
400004248,부스트 엔드-헌터즈 타겟팅을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,부스트 엔드-헌터즈 타겟팅의 최종 데미지 #damR_5th% 증가,,
400004249,마하의 영역을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,마하의 영역의 최종 데미지 #damR_5th% 증가,,
400004250,서클 오브 마나I~IV를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,서클 오브 마나I~IV의 최종 데미지 #damR_5th% 증가,,
400004251,드래곤 스파킹/어드밴스드 드래곤 스파킹을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드래곤 스파킹/어드밴스드 드래곤 스파킹의 최종 데미지 #damR_5th% 증가,,
400004252,"서클 오브 윈드, 스위프트 오브 윈드, 브레스 오브 윈드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가(스위프트 오브 윈드 제외)\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"서클 오브 윈드, 스위프트 오브 윈드, 브레스 오브 윈드의 최종 데미지 #damR_5th% 증가",,
400004253,드래곤 스위프트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드래곤 스위프트의 최종 데미지 #damR_5th% 증가,,
400004255,"서클 오브 썬더, 스위프트 오브 썬더, 다이브 오브 썬더를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"서클 오브 썬더, 스위프트 오브 썬더, 다이브 오브 썬더의 최종 데미지 #damR_5th% 증가",,
400004256,드래곤 다이브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드래곤 다이브의 최종 데미지 #damR_5th% 증가,,
400004259,마법 잔해/강화된 마법 잔해를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,마법 잔해/강화된 마법 잔해의 최종 데미지 #damR_5th% 증가,,
400004260,"서클 오브 어스, 브레스 오브 어스, 다이브 오브 어스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"서클 오브 어스, 브레스 오브 어스, 다이브 오브 어스의 최종 데미지 #damR_5th% 증가",,
400004261,"드래곤 브레스, 브레스-돌아와!를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가(브레스-돌아와! 제외)\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"드래곤 브레스, 브레스-돌아와!의 최종 데미지 #damR_5th% 증가",,
400004266,다크 포그를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 포그의 최종 데미지 #damR_5th% 증가,,
400004267,드래곤 마스터를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드래곤 마스터의 최종 데미지 #damR_5th% 증가,,
400004268,서먼 오닉스 드래곤을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,서먼 오닉스 드래곤의 최종 데미지 #damR_5th% 증가,,
400004269,"스피드 듀얼샷, 크로스 피어싱을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"스피드 듀얼샷, 크로스 피어싱의 최종 데미지 #damR_5th% 증가",,
400004271,"차지 드라이브, 파이널 샷, 하이킥 데몰리션, 롤링 문썰트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"차지 드라이브, 파이널 샷, 하이킥 데몰리션, 롤링 문썰트의 최종 데미지 #damR_5th% 증가",,
400004274,"스트라이크 듀얼샷/어드밴스드 스트라이크 듀얼샷, 파이널 어택 : 듀얼보우건/어드밴스드 파이널 어택을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,스트라이크 듀얼샷/어드밴스드 스트라이크 듀얼샷/파이널 어택 : 듀얼보우건/어드밴스드 파이널 어택의 최종 데미지 #damR_5th% 증가,,
400004275,"리프 토네이도, 거스트 다이브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"리프 토네이도, 거스트 다이브의 최종 데미지 #damR_5th% 증가",,
400004276,유니콘 스파이크를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,유니콘 스파이크의 최종 데미지 #damR_5th% 증가,,
400004279,엘리멘탈 나이트를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,엘리멘탈 나이트의 최종 데미지 #damR_5th% 증가,,
400004280,이슈타르의 링을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,이슈타르의 링의 최종 데미지 #damR_5th% 증가,,
400004281,레전드리 스피어를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,레전드리 스피어의 최종 데미지 #damR_5th% 증가,,
400004282,라이트닝 엣지를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,라이트닝 엣지의 최종 데미지 #damR_5th% 증가,,
400004284,래쓰 오브 엔릴을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,래쓰 오브 엔릴의 최종 데미지 #damR_5th% 증가,,
400004285,더블 피어싱을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,더블 피어싱의 최종 데미지 #damR_5th% 증가,,
400004286,콜 오브 페이트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,콜 오브 페이트의 최종 데미지 #damR_5th% 증가,,
400004287,브리즈 카르트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,브리즈 카르트의 최종 데미지 #damR_5th% 증가,,
400004288,블랑 카르트/느와르 카르트를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,블랑 카르트/느와르 카르트의 최종 데미지 #damR_5th% 증가,,
400004289,코트 오브 암즈를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,코트 오브 암즈의 최종 데미지 #damR_5th% 증가,,
400004290,팬텀 차지를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,팬텀 차지의 최종 데미지 #damR_5th% 증가,,
400004291,얼티밋 드라이브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,얼티밋 드라이브의 최종 데미지 #damR_5th% 증가,,
400004292,트와일라이트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트와일라이트의 최종 데미지 #damR_5th% 증가,,
400004293,템페스트 오브 카드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,템페스트 오브 카드의 최종 데미지 #damR_5th% 증가,,
400004294,로즈 카르트 피날레를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로즈 카르트 피날레의 최종 데미지 #damR_5th% 증가,,
400004295,트윙클 플래쉬를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트윙클 플래쉬의 최종 데미지 #damR_5th% 증가,,
400004296,다크 폴링을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 폴링의 최종 데미지 #damR_5th% 증가,,
400004297,실피드 랜서를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,실피드 랜서의 최종 데미지 #damR_5th% 증가,,
400004298,보이드 프레셔를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,보이드 프레셔의 최종 데미지 #damR_5th% 증가,,
400004299,스펙트럴 라이트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,스펙트럴 라이트의 최종 데미지 #damR_5th% 증가,,
400004300,샤인 리뎀션을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,샤인 리뎀션의 최종 데미지 #damR_5th% 증가,,
400004301,녹스피어를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,녹스피어의 최종 데미지 #damR_5th% 증가,,
400004302,데스 사이드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데스 사이드의 최종 데미지 #damR_5th% 증가,,
400004303,라이트 리플렉션을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,라이트 리플렉션의 최종 데미지 #damR_5th% 증가,,
400004304,모닝 스타폴을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,모닝 스타폴의 최종 데미지 #damR_5th% 증가,,
400004305,아포칼립스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,아포칼립스의 최종 데미지 #damR_5th% 증가,,
400004306,앱솔루트 킬을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,앱솔루트 킬의 최종 데미지 #damR_5th% 증가,,
400004307,아마겟돈을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,아마겟돈의 최종 데미지 #damR_5th% 증가,,
400004308,섬권을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,섬권의 최종 데미지 #damR_5th% 증가,,
400004309,파력권을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파력권의 최종 데미지 #damR_5th% 증가,,
400004310,파쇄철조-하를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파쇄철조-하의 최종 데미지 #damR_5th% 증가,,
400004311,파쇄철조-전을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파쇄철조-전의 최종 데미지 #damR_5th% 증가,,
400004312,여우령/불여우령을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,여우령/불여우령의 최종 데미지 #damR_5th% 증가,,
400004313,통백권을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,통백권의 최종 데미지 #damR_5th% 증가,,
400004314,파쇄철조-회를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파쇄철조-회의 최종 데미지 #damR_5th% 증가,,
400004315,소혼 장막을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소혼 장막의 최종 데미지 #damR_5th% 증가,,
400004316,속박술을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,속박술의 최종 데미지 #damR_5th% 증가,,
400004317,환령 강신 발동 시 수호 정령의 공격을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,환령 강신 발동 시 수호 정령의 공격 최종 데미지 #damR_5th% 증가,,
400004318,폭류권을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,폭류권의 최종 데미지 #damR_5th% 증가,,
400004319,귀참과 진 귀참을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,귀참과 진 귀참의 최종 데미지 #damR_5th% 증가,,
400004320,사혼 각인을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,사혼 각인의 최종 데미지 #damR_5th% 증가,,
400004321,분혼 격참을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,분혼 격참의 최종 데미지 #damR_5th% 증가,,
400004322,정령의 화신을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,정령의 화신의 최종 데미지 #damR_5th% 증가,,
400004323,트리플 블로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트리플 블로우의 최종 데미지 #damR_5th% 증가,,
400004324,데스를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데스의 최종 데미지 #damR_5th% 증가,,
400004325,쿼드 블로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,쿼드 블로우의 최종 데미지 #damR_5th% 증가,,
