skillID,commonName,commonValue
152110001,z,1620
152110001,bdR,20
152110002,maxLevel,20
152110002,mpCon,10+10*d(x/5)
152110002,mobCount,6+2*d(x/6)
152110002,cooltime,6-d(x/10)
152110002,z,1050
152110002,damage,390+8*x
152110002,attackCount,2
152111003,x,3
152111003,time,10+d(x/2)
152111003,maxLevel,20
152111003,indiePMdR,25
152111003,indieStance,100
152111003,v,2000
152111003,w,300
152111003,u,17
152111003,z,10
152111003,y,200+5*x
152111003,indieBDR,30
152111003,q,10
152111003,q2,40
152111003,dot,6
152110004,maxLevel,20
152110004,mpCon,20+2*u(x/4)
152110004,damage,200+5*x
152110004,attackCount,6
152110004,mobCount,5
152110004,cooltimeMS,200
152110004,range,200
152110004,x,10
152110004,y,40
152111005,range,500
152111005,maxLevel,1
152111006,range,300
152111006,maxLevel,1
152111007,maxLevel,20
152111007,mpCon,160+10*d(x/5)
152111007,x,5+d(x/2)
152111007,y,1000
152111007,mobCount,8
152111007,damage,5+d(x/4)
152111007,z,2
152111007,asrR,10+x
152111007,terR,10+x
152110009,maxLevel,10
152110009,x,2+u(x/3)
152110009,time,10
152110009,w,2
152110009,z,2+u(x/6)
152110009,damPlus,100+x*10
152110010,maxLevel,10
152110010,x,1+u(x/5)
152110010,w,4
152110010,z,1+u(x/4)
152110010,time,10
152110010,damage,20+x
152110010,q,1+u(x/5)
152110011,maxLevel,10
152110011,mmpR,10+x
152110011,mhpR,10+x
152110011,damR,x
152110011,psdJump,1*x
152110011,psdSpeed,1*x
152110011,speedMax,1*x
152110012,intX,20+x*2
152110012,madR,5+d(x/2)
152110012,maxLevel,10
152110013,maxLevel,4
152110013,madX,10*x+10
152110013,criticaldamage,10+5*x
152110013,cr,12+2*x
152120014,maxLevel,1
152120014,x,30
152120014,y,60
152120014,z,90
152120014,u,150
152120014,w,4
152120014,time,10
152120001,maxLevel,30
152120001,mpCon,24+u(x/5)
152120001,damage,315+2*x
152120001,attackCount,3
152120001,w,70+2*x
152120001,mobCount,1
152120001,x,1
152120001,y,2
152120001,z,5
152120001,range,550
152120001,damPlus,75+3*x
152120001,q,15+2*x
152120001,dot,1
152120001,q2,1
152120001,s,u(x/5)
152120001,s2,100+5*x
152120001,u,3
152120001,v,3
152120002,maxLevel,30
152120002,damage,70+2*x
152120002,bulletCount,2
152120002,mobCount,1
152120002,mpCon,0
152120002,attackCount,1
152120003,maxLevel,30
152120003,mpCon,15+u(x/2)
152120003,x,2
152120003,y,15
152120003,time,2000
152120003,range,680
152120003,damage,180+4*x
152120003,attackCount,1
152120003,mobCount,5
152120003,s,u(x/2)
152120003,q,2
152120003,q2,130+4*x
152121004,maxLevel,30
152121004,damage,650+10*x
152121004,mobCount,10
152121004,attackCount,8
152121004,cooltime,30-d(x/2)
152121004,mpCon,90+10*d(x/5)
152121004,cr,100
152121004,x,3
152121004,range,1000
152121004,bdR,20
152121005,maxLevel,30
152121005,damage,380+4*x
152121005,time,20+d(x/3)
152121005,x,5
152121005,z,3
152121005,mobCount,10
152121005,attackCount,5
152121005,mpCon,300
152121005,speed,12
152121005,subTime,3
152121005,damPlus,50+d(x/3)*5
152121006,maxLevel,30
152121006,time,20+d(x/3)*2
152121006,damage,20+20*d(x/15)
152121006,x,60+20*d(x/15)
152121006,y,160+20*d(x/15)
152121006,u,10
152121006,v,10
152121006,w,20
152121006,z,3
152121007,maxLevel,30
152121007,mpCon,140+10*d(x/5)
152121007,damage,800+40*x
152121007,attackCount,8
152121007,mobCount,12
152121007,x,720
152120008,maxLevel,30
152120008,s,1500
152120008,v,10
152120008,mobCount,2+d(x/3)
152120008,damPlus,40+x*2
152121009,mpCon,10+10*d(x/5)
152121009,x,u(x/2)
152121009,time,30*x
152121009,maxLevel,30
152121010,mpCon,30
152121010,cooltime,660-60*x
152121010,time,1
152121010,maxLevel,5
152121011,maxLevel,20
152121011,x,100
152121011,mpCon,60+10*d(x/5)
152121011,time,5+d(x/4)
152121011,cooltime,220-5*x
152120012,maxLevel,10
152120012,x,6+u(x/3)
152120012,time,10
152120012,w,2
152120012,z,4
152120012,y,4+u(x/6)
152120012,u,10
152120012,s,-1
152120012,damPlus,50+x*5
152120013,maxLevel,10
152120013,x,3+u(x/5)
152120013,time,10
152120013,w,4
152120013,z,4
152120013,y,1+u(x/4)
152120013,damage,30+x
152120013,q,3+u(x/5)
152120015,maxLevel,30
152120015,bdR,15+d(x/2)
152120015,ignoreMobpdpR,10+d(x/2)
152120015,mdR,x+5
152120015,mastery,40+x
152120015,actionSpeed,-1
152120016,maxLevel,20
152120016,damage,100+5*x
152120016,bulletCount,3
152120016,attackCount,3
152120016,mobCount,1
152120016,mpCon,0
152120017,maxLevel,30
152120017,s,1500
152120017,v,10
152120017,mobCount,2+d(x/3)
152120031,maxLevel,1
152120031,damR,20
152120032,maxLevel,1
152120032,attackCount,1
152120033,maxLevel,1
152120033,bdR,20
152120034,maxLevel,1
152120034,damR,20
152120035,maxLevel,1
152120035,attackCount,1
152120036,maxLevel,1
152120036,coolTimeR,20
152120037,maxLevel,1
152120037,damR,20
152120038,maxLevel,1
152120038,attackCount,1
152120039,maxLevel,1
152120039,bdR,20
152121041,maxLevel,1
152121041,mpCon,200
152121041,damage,1500
152121041,attackCount,3
152121041,mobCount,12
152121041,cooltime,120
152121041,time,2400
152121041,subTime,300
152121041,x,348
152121041,y,0
152121042,maxLevel,1
152121042,mpCon,100
152121042,time,60
152121042,cooltime,120
152121042,indieDamR,10
152121043,maxLevel,1
152121043,mpCon,100
152121043,time,1
152121043,cooltime,180
155000007,maxLevel,1
155000007,w,30
155000007,x,23
155000007,y,13
155000007,z,20
155000007,indieStance,100
155000007,indiePad,30
155000007,s,140
155000007,q,90
155001008,maxLevel,1
155001008,cooltime,20
155001102,maxLevel,20
155001102,damage,70+x
155001102,mobCount,6
155001102,attackCount,6
155001102,hpCon,30
155001102,cancelableTime,560
155001102,cooltime,2
155001202,maxLevel,20
155001202,damage,100+x
155001202,mobCount,6
155001202,attackCount,6
155001202,cancelableTime,240
155001202,w,1
155001100,maxLevel,20
155001100,mpCon,10+d(x/3)
155001100,damage,60+2*x
155001100,mobCount,6
155001100,attackCount,3
155001100,cancelableTime,240
155001100,y,30+x
155001100,z,1
155001100,w,10+d(x/2)
155001100,q,30+x
155001100,s,60
155001000,maxLevel,20
155001000,damage,30+x
155001000,attackCount,1
155001001,maxLevel,20
155001001,time,60
155001001,speed,10+d(x/2)
155001001,indieStance,30+x
155001103,maxLevel,10
155001103,mpCon,20-x
155001103,y,3+d(x/5)
155001103,x,5
155001103,z,100
155001104,mpCon,20-2*x
155001104,maxLevel,5
155001104,x,450+30*x
155001104,y,350+10*x
155001104,cancelableTime,30
155001204,maxLevel,5
155001204,x,450+30*x
155001204,y,350+10*x
155001204,mpCon,20-2*x
155001009,maxLevel,5
155001009,y,900+40*x
155001009,mpCon,20-2*x
155001009,x,0
155001205,maxLevel,5
155001205,time,3000
155001205,v,750
155001205,w,30
155001205,cooltimeMS,200
155001205,z,90
155000006,maxLevel,10
155000006,speedMax,15+x
155000006,psdJump,10+x
155000006,psdSpeed,15+x
155000006,stanceProp,20+3*x
155000006,pddX,10*x+150
155000006,padX,10+x
155101006,maxLevel,1
155101006,cooltime,3
155101100,mpCon,20+u(x/4)
155101100,damage,40+2*x
155101100,attackCount,3
155101100,mobCount,6
155101100,maxLevel,20
155101100,cooltime,3
155101100,cancelableTime,500
155101100,x,40+2*x
155101100,y,6
155101100,z,3
155101100,u,50+2*x
155101100,w,8
155101100,s,5
155101100,s2,60
155101100,u2,10+x
155101100,w2,x
155101101,mpCon,20+u(x/4)
155101101,damage,40+2*x
155101101,attackCount,3
155101101,mobCount,6
155101101,maxLevel,20
155101101,cooltime,3
155101101,cancelableTime,500
155101112,mpCon,20+u(x/4)
155101112,damage,40+2*x
155101112,attackCount,3
155101112,mobCount,6
155101112,maxLevel,20
155101112,cooltime,3
155101112,cancelableTime,500
155101013,damage,40+2*x
155101013,attackCount,3
155101013,mobCount,6
155101013,maxLevel,20
155101013,prop,100
155101015,damage,40+2*x
155101015,attackCount,3
155101015,mobCount,6
155101015,maxLevel,20
155101015,prop,100
155101002,maxLevel,20
155101002,damage,50+2*x
155101002,attackCount,5
155101002,mobCount,8
155101003,maxLevel,20
155101003,time,60
155101003,indiePad,10+x
155101003,indieCr,x
155101200,w,2
155101200,damage,130+2*x
155101200,attackCount,6
155101200,mobCount,8
155101200,maxLevel,20
155101200,cooltime,3
155101200,cancelableTime,500
155101201,w,2
155101201,damage,130+2*x
155101201,attackCount,6
155101201,mobCount,8
155101201,maxLevel,20
155101201,cooltime,3
155101201,cancelableTime,500
155101212,w,2
155101212,damage,130+2*x
155101212,attackCount,6
155101212,mobCount,8
155101212,maxLevel,20
155101212,cooltime,3
155101212,cancelableTime,500
155101104,maxLevel,20
155101104,hpCon,30+2*x
155101104,damage,70+2*x
155101104,attackCount,5
155101104,mobCount,6
155101104,cooltime,6
155101104,x,2
155101104,cancelableTime,560
155101104,y,1500
155101114,maxLevel,20
155101114,hpCon,30+2*x
155101114,damage,70+2*x
155101114,attackCount,5
155101114,mobCount,6
155101114,cooltime,6
155101114,x,2
155101114,cancelableTime,560
155101114,y,1500
155101204,maxLevel,20
155101204,damage,95+2*x
155101204,attackCount,6
155101204,mobCount,6
155101204,cooltime,6
155101204,x,2
155101204,cancelableTime,560
155101204,y,1500
155101214,maxLevel,20
155101214,damage,95+2*x
155101214,attackCount,6
155101214,mobCount,6
155101214,cooltime,6
155101214,x,2
155101214,cancelableTime,560
155101214,y,1500
155101008,maxLevel,20
155101008,y,150+2*x
155101008,w,2
155101008,x,1
155101008,z,6
155100009,maxLevel,20
155100009,damage,150+2*x
155100009,x,1
155100009,mobCount,6
155100009,z,100
155100009,attackCount,2
155101005,mpCon,30-2*x
155101005,time,20*x
155101005,x,-2
155101005,maxLevel,10
155100007,mastery,10+4*x
155100007,maxLevel,10
155100007,padX,2*x
155100010,maxLevel,8
155100010,damAbsorbShieldR,14+2*x
155100010,mhpR,4+2*x
155100010,mmpR,4+2*x
155100011,strX,12*x
155100011,maxLevel,5
155110000,maxLevel,20
155110000,damage,210+3*x
155110000,mobCount,6
155110000,attackCount,6
155110000,hpCon,60-d(x/2)
155110000,cooltime,2
155110000,cancelableTime,560
155110001,maxLevel,20
155110001,damage,220+3*x
155110001,mobCount,6
155110001,attackCount,6
155110001,w,1
155110001,cancelableTime,240
155111102,maxLevel,20
155111102,mpCon,30+u(x/2)
155111102,damage,145+3*x
155111102,attackCount,6
155111102,mobCount,6
155111102,cooltime,5
155111102,cancelableTime,570
155111102,x,100+5*x
155111102,y,12
155111102,w,4
155111102,z,60
155111102,s,1
155111102,q,5+x
155111111,maxLevel,20
155111111,mpCon,30+u(x/2)
155111111,damage,145+3*x
155111111,attackCount,6
155111111,mobCount,6
155111111,cooltime,5
155111111,cancelableTime,570
155111003,maxLevel,20
155111003,damage,1
155111003,attackCount,1
155111003,mobCount,12
155111004,damage,100+5*x
155111004,attackCount,4
155111004,mobCount,12
155111004,maxLevel,20
155111005,maxLevel,20
155111005,time,60
155111005,indieBooster,-1
155111005,indieEvaR,5+x
155111202,maxLevel,20
155111202,range,350
155111202,q2,250
155111202,cooltime,5
155111202,cancelableTime,660
155111202,x,260+3*x
155111202,y,8
155111202,z,7
155111202,w,5
155111211,maxLevel,20
155111211,w,5
155111211,damage,260+3*x
155111211,attackCount,7
155111211,mobCount,8
155111211,cooltime,5
155111211,cancelableTime,660
155111212,maxLevel,20
155111212,damage,260+3*x
155111212,attackCount,7
155111212,mobCount,8
155111212,w,5
155111306,maxLevel,20
155111306,hpRCon,2
155111306,cooltime,60
155111306,time,5
155111306,updatableTime,5500
155111306,attackDelay,500
155111306,x,130
155111306,z,10000
155111306,s,400+5*x
155111306,q,12
155111306,w,12
155111006,maxLevel,20
155111006,attackCount,12
155111006,damage,400+5*x
155111006,mobCount,12
155111006,cancelableTime,360
155111207,maxLevel,20
155111207,mobCount,8
155111207,attackCount,6
155111207,damage,150+3*x
155111207,cooltime,12
155111207,x,12
155111207,time,20000
155111207,q,20
155111207,y,8
155111207,z,12
155111207,u,0
155111207,v,1
155111207,s,20
155110008,maxLevel,20
155110008,x,200+3*x
155110008,y,100+3*x
155110008,w,40+3*x
155110008,w2,40+3*x
155110008,z,30+3*x
155110009,maxLevel,20
155110009,x,100+3*x
155110009,y,90+3*x
155110009,w,85+3*x
155110010,maxLevel,4
155110010,asrR,10*x
155110010,terR,4*x
155110010,cr,5*x
155110010,pdR,6+x
155120000,maxLevel,30
155120000,damage,350+3*x
155120000,mobCount,6
155120000,attackCount,6
155120000,hpCon,100-d(x/2)
155120000,cooltime,2
155120000,cancelableTime,560
155120001,maxLevel,30
155120001,damage,355+3*x
155120001,mobCount,6
155120001,attackCount,6
155120001,w,1
155120001,cancelableTime,180
155121102,mpCon,50+u(x/2)
155121102,hpCon,80+u(x/2)
155121102,damage,250+3*x
155121102,cooltime,9
155121102,attackCount,4
155121102,mobCount,8
155121102,maxLevel,30
155121102,cancelableTime,720
155121102,x,320+3*x
155121102,y,8
155121102,z,6
155121102,q2,10+2*x
155121102,s,8
155121102,u,2
155121102,q,3
155121102,v,5+d(x/2)
155121102,s2,5+d(x/2)
155121102,v2,x
155121102,u2,60
155121002,damage,320+3*x
155121002,mobCount,8
155121002,attackCount,6
155121002,maxLevel,30
155121003,maxLevel,30
155121003,damage,1
155121003,attackCount,1
155121004,maxLevel,30
155121004,damage,10+2*x
155121004,attackCount,2
155121004,mobCount,8
155121004,time,5
155121004,subTime,300
155121005,maxLevel,30
155121005,time,60
155121005,indieDamR,5+d(x/2)
155121005,indieIgnoreMobpdpR,5+d(x/2)
155121005,indieBDR,x
155121202,maxLevel,30
155121202,damage,350+3*x
155121202,attackCount,12
155121202,mobCount,12
155121202,cooltime,9
155121202,w,3
155121202,cancelableTime,720
155121215,maxLevel,30
155121215,damage,350+3*x
155121215,attackCount,12
155121215,mobCount,12
155121215,cooltime,9
155121215,w,3
155121215,cancelableTime,720
155121306,maxLevel,30
155121306,hpCon,800+10*x
155121306,damage,300+10*x
155121306,attackCount,6
155121306,mobCount,1
155121306,cooltime,180
155121306,time,10
155121306,z,900
155121306,y,9
155121306,x,100+10*x
155121306,u,12
155121306,v,3
155121306,w2,700+10*x
155121306,s2,12
155121306,q2,8
155121006,maxLevel,30
155121006,damage,100+10*x
155121006,attackCount,3
155121006,mobCount,12
155121006,subTime,450
155121006,time,9
155121006,x,-11
155121006,y,72
155121007,maxLevel,30
155121007,damage,700+10*x
155121007,attackCount,8
155121007,mobCount,12
155121008,maxLevel,30
155121008,mpCon,10+10*d(x/5)
155121008,x,u(x/2)
155121008,time,30*x
155121009,maxLevel,5
155121009,mpCon,30
155121009,cooltime,660-60*x
155121009,time,1
155120010,maxLevel,30
155120010,mastery,55+u(x/2)
155120010,padX,x
155120010,criticaldamage,x
155120011,maxLevel,30
155120011,x,160+3*x
155120011,y,70+3*x
155120011,w,80+3*x
155120011,w2,80+3*x
155120011,z,10+x
155120011,s,105+3*x
155120011,u,x
155120012,maxLevel,30
155120012,x,90+3*x
155120012,y,85+3*x
155120012,w,25+3*x
155120012,q,100+3*x
155120012,u,800+3*x
155120012,s,20+3*x
155120013,maxLevel,30
155120013,ignoreMobpdpR,x
155120013,padX,10+x
155120013,bdR,x
155120013,cr,u(x/3)
155120013,damAbsorbShieldR,10+d(x/3)
155120014,maxLevel,10
155120014,x,3
155120014,z,210
155120014,y,70
155120014,pdR,x+10
155120014,time,5
155120031,maxLevel,1
155120031,damR,20
155120032,maxLevel,1
155120032,ignoreMobpdpR,20
155120033,maxLevel,1
155120033,bdR,20
155120039,maxLevel,1
155120039,x,1
155120037,maxLevel,1
155120037,damR,60
155120038,maxLevel,1
155120038,coolTimeR,20
155120034,maxLevel,1
155120034,x,10
155120035,maxLevel,1
155120036,maxLevel,1
155120036,x,48
155121341,maxLevel,1
155121341,damage,300
155121341,attackCount,3
155121341,updatableTime,3000
155121341,attackDelay,180
155121341,cooltime,60
155121341,mobCount,5
155121341,x,250
155121341,z,4500
155121341,dot,3
155121341,q,12
155121341,s,500
155121341,v,12
155121341,u,20
155121041,maxLevel,1
155121041,damage,500
155121041,attackCount,12
155121041,mobCount,12
155121041,cancelableTime,1050
155121041,w,20
155121042,maxLevel,1
155121042,mpCon,100
155121042,time,60
155121042,cooltime,120
155121042,indieDamR,10
155121043,maxLevel,1
155121043,mpCon,500
155121043,time,60
155121043,cooltime,120
160001074,maxLevel,1
160001074,cooltime,600
160001074,x,410000200
160001075,maxLevel,1
160001075,cooltime,10
160000000,maxLevel,1
160000000,summonTimeR,10
160000076,maxLevel,10
160000076,padR,x
160000076,pdR,1+9*d(x/10)
160000001,maxLevel,2
160000001,ignoreMobpdpR,x*5
160000001,x,4+x*5
160000012,maxLevel,20
160000012,x,x
160000012,y,x
160000012,z,x
160000073,maxLevel,30
160000073,x,x
160000073,y,x
160000073,z,x
160000086,indiePad,5
160000086,maxLevel,1
160000086,time,600
160000086,indieMad,5
160000086,x,600
160000088,maxLevel,1
160000088,time,600
160000088,x,600
160000088,indiePad,10
160000088,indieMad,10
160000091,indiePad,5
160000091,maxLevel,1
160000091,time,600
160000091,indieMad,5
160000091,x,600
160000093,maxLevel,1
160000093,x,100
160000093,y,50
160000093,z,20
160000097,mpCon,0
160000097,damage,600
160000097,mobCount,10
160000097,maxLevel,1
160000099,damage,1200
160000099,mobCount,10
160000099,maxLevel,1
160000099,iceGageCon,20
160000099,prop,100
160000099,time,3
160000100,maxLevel,1
160000100,damage,500
160000100,attackCount,4
160000100,mobCount,10
160000100,iceGageCon,40
160000100,prop,100
160000100,dot,200
160000100,dotInterval,1
160000100,dotTime,5
160000103,maxLevel,1
160000103,mpCon,0
160000103,damage,900
160000103,iceGageCon,5
160000103,mobCount,10
160000103,prop,20
160000103,time,1
160000104,maxLevel,1
160000104,mobCount,10
160000104,mpCon,0
160000104,time,10
160000104,prop,50
160000104,x,2003
160000104,iceGageCon,60
160000180,maxLevel,1
160000180,time,600
160000180,x,600
160000180,indiePad,12
160000180,indieMad,12
160000190,maxLevel,1
160000190,madX,5
160000190,padX,5
160000190,strX,5
160000190,dexX,5
160000190,intX,5
160000190,lukX,5
160001085,mpCon,0
160001085,maxLevel,1
160001087,mpCon,0
160001087,maxLevel,1
160001090,mpCon,0
160001090,maxLevel,1
160001092,damage,1200
160001092,mobCount,15
160001092,maxLevel,1
160001094,damage,1500
160001094,mobCount,10
160001094,maxLevel,1
160001095,damage,300
160001095,mobCount,10
160001095,maxLevel,1
160001098,mpCon,0
160001098,maxLevel,1
160001098,cooltime,5
160001105,maxLevel,1
160001105,morph,2003
160001105,mpCon,0
160001105,time,350
160001179,mpCon,0
160001179,maxLevel,1
160001251,maxLevel,1
164000010,maxLevel,1
164000010,x,100
164000010,y,900
164000010,u,10
164000010,v,15
164000010,w,20
164000010,s,15
164001000,maxLevel,20
164001000,atSkillType,3
164001000,mpCon,10+d(x/3)
164001000,mobCount,5
164001000,damage,50+x
164001000,attackCount,5
164001000,x,20
164001000,updatableTime,180
164001001,maxLevel,20
164001001,atGauge1Con,100
164001001,mobCount,4
164001001,u2,6
164001001,v2,150+5*x
164001001,w2,6
164001001,updatableTime,10000
164001001,time,10500
164001001,x,810
164001001,y,50
164001001,bdR,20
164001001,atGauge2Inc,200
164001002,maxLevel,20
164001002,mobCount,6
164001002,damage,150+5*x
164001002,attackCount,6
164001002,range,650
164001002,x,50
164001002,y,50
164001003,maxLevel,5
164001003,mpCon,15-2*x
164001003,x,400+50*x
164001003,y,250+40*x
164001004,maxLevel,1
164001004,mpCon,10
164001004,time,500
164001004,v,1600
164001004,z,0
164000011,maxLevel,10
164000011,psdSpeed,2*x
164000011,speedMax,2*x
164000012,maxLevel,9
164000012,er,x+6
164101000,maxLevel,20
164101000,atSkillType,2
164101000,mpCon,30+d(x/2)
164101000,mobCount,6
164101000,damage,60+x
164101000,attackCount,4
164100000,maxLevel,20
164100000,u2,6
164100000,v2,60+x
164100000,w2,4
164100000,updatableTime,500
164101001,maxLevel,20
164101001,mobCount,6
164101001,damage,60+x
164101001,attackCount,4
164101003,maxLevel,20
164101003,atGauge1Con,100
164101003,atGauge2Inc,200
164101003,time,160+2*x
164101003,subTime,1500
164101003,t,1.5
164101003,v2,3
164101003,w2,100+x
164101003,q2,2
164101003,nbdR,20
164101004,maxLevel,20
164101004,bulletCount,3
164101004,mobCount,1
164101004,damage,100+x
164101004,attackCount,2
164101004,prop,100
164101004,x,1
164101004,y,3
164101005,maxLevel,10
164101005,mpCon,30-2*x
164101005,time,160+4*x
164101005,x,-2
164100010,maxLevel,10
164100010,mastery,10+4*x
164100010,padX,5+2*x
164100006,maxLevel,10
164100006,time,2
164100006,er,2*x
164101006,maxLevel,10
164101006,time,2
164101006,prop,100
164100011,maxLevel,10
164100011,cr,3*x
164100011,criticaldamage,x
164100012,maxLevel,9
164100012,psdJump,2+2*x
164100012,time,15+x*15
164100012,v,250+250*x
164100013,maxLevel,5
164100013,lukX,12*x
164110014,maxLevel,1
164111000,maxLevel,20
164111000,atSkillType,1
164111000,mpCon,35+d(x/2)
164111000,mobCount,6
164111000,damage,120+x
164111000,attackCount,5
164111000,maxUseCountInOneJump,1
164111000,x,120
164111000,updatableTime,120
164111000,cancelableTime,1
164111000,y,48
164110000,maxLevel,20
164110000,u2,6
164110000,v2,120+x
164110000,w2,5
164110000,updatableTime,1000
164110000,cancelableTime,1
164111001,maxLevel,20
164111001,x,250
164111001,range,465
164111001,q2,100
164111001,updatableTime,2000
164111001,cancelableTime,1
164111001,mobCount,6
164111009,maxLevel,20
164111009,mobCount,6
164111009,damage,120+x
164111009,attackCount,5
164111009,x,200
164111009,y,1000
164111015,maxLevel,20
164111015,updatableTime,1000
164111003,maxLevel,20
164111003,atSkillType,2
164111003,mpCon,50+x
164111003,mobCount,10
164111003,damage,140+x
164111003,attackCount,6
164111003,cooltime,6
164111003,time,5
164111003,range,200
164110003,maxLevel,20
164110003,u2,10
164110003,v2,140+x
164110003,w2,6
164110003,updatableTime,1000
164111004,maxLevel,20
164111004,mobCount,10
164111004,damage,140+x
164111004,attackCount,6
164111016,maxLevel,20
164111007,maxLevel,20
164111007,atGauge1Con,100
164111007,atGauge2Inc,200
164111007,mobCount,5
164111007,damage,160+x*2
164111007,attackCount,5
164111007,time,40
164111007,x,750
164111007,y,100
164111007,w,1800
164111007,u2,-162
164111007,w2,-125
164111007,t,1.8
164111008,maxLevel,20
164111008,atGauge2Con,900
164111008,mobCount,15
164111008,damage,330+6*x
164111008,attackCount,8
164111008,range,1000
164111008,subTime,120
164111008,time,60
164111008,x,-20
164111008,v2,20
164111008,y,120
164111008,z,400
164111008,u,2400500
164111008,v,2400501
164111008,w,2400502
164111008,u2,2400503
164111008,bdR,20
164110010,maxLevel,19
164110010,x,85+5*x
164110010,y,71+x
164110010,z,162+2*x
164110010,u,101+x
164110011,maxLevel,10
164110011,padX,10+4*x
164110011,criticaldamage,4*u(x/2)
164110011,bdR,x*2
164110011,cr,x
164110011,ignoreMobpdpR,x
164110012,maxLevel,10
164110012,mhpR,2*x
164110012,ignoreMobDamR,x+5
164110012,stanceProp,2*x
164110013,maxLevel,5
164110013,x,3
164110013,y,3
164110013,asrR,6*x
164110013,terR,6*x
164121000,maxLevel,30
164121000,atSkillType,1
164121000,mpCon,60+x
164121000,mobCount,8
164121000,damage,310+x
164121000,attackCount,6
164121000,cooltime,8
164121000,maxUseCountInOneJump,1
164121000,cancelableTime,1
164120000,maxLevel,30
164120000,u2,8
164120000,v2,310+x
164120000,w2,6
164120000,updatableTime,1000
164120000,cancelableTime,1
164121001,maxLevel,30
164121001,mobCount,8
164121001,damage,310+x
164121001,attackCount,6
164121001,range,-300
164121001,cancelableTime,1
164121013,maxLevel,30
164121013,updatableTime,1000
164121003,maxLevel,30
164121003,atSkillType,3
164121003,mpCon,70+x
164121003,mobCount,10
164121003,damage,170+3*x
164121003,attackCount,10
164121003,x,390+x
164121003,y,8
164121003,cooltime,11
164121003,bdR,30
164121004,maxLevel,30
164121004,mobCount,10
164121004,damage,390+x
164121004,attackCount,8
164121004,atSkillType,3
164121005,maxLevel,20
164121005,mpCon,30+x
164121005,mobCount,7
164121005,damage,215+3*x
164121005,attackCount,6
164121005,x,1300
164121005,y,300
164121005,cooltimeMS,500
164121005,dot,250+x
164121005,dotInterval,1
164121005,dotTime,10
164121006,maxLevel,20
164121006,atGauge1Con,100
164121006,atGauge2Inc,200
164121006,time,60+2*x
164121006,prop,x
164121006,cooltime,5
164121011,maxLevel,20
164121011,cooltime,5
164121012,maxLevel,20
164121012,cooltime,5
164121008,maxLevel,30
164121008,atGauge2Con,900
164121008,mobCount,6
164121008,damage,120+4*x
164121008,attackCount,6
164121008,time,40
164121008,subTime,1000
164121008,x,9
164121008,y,5
164121008,z,4
164121008,w,3
164121008,cooltime,1
164121015,maxLevel,30
164121015,x,5
164121007,maxLevel,30
164121007,atGauge2Con,900
164121007,time,100
164121007,subTime,1000
164121007,u2,5
164121007,v2,185+3*x
164121007,damPlus,280+4*x
164121007,indiePMdR,10
164121007,x,1
164120007,maxLevel,30
164120007,mobCount,1
164120007,damage,185+3*x
164120007,attackCount,1
164120007,prop,100
164120007,bulletCount,5
164120007,x,1
164120007,y,5
164121009,maxLevel,30
164121009,mpCon,10+10*d(x/5)
164121009,time,30*x
164121009,x,u(x/2)
164121010,maxLevel,5
164121010,mpCon,30
164121010,time,1
164121010,cooltime,660-60*x
164120010,maxLevel,30
164120010,mastery,55+u(x/2)
164120010,padX,x+10
164120010,pdR,5+x
164120011,maxLevel,20
164120011,x,175+5*x
164120011,y,115+5*x
164120011,z,350+10*x
164120011,u,120+5*x
164120011,v,85+2*x
164120011,w,130+5*x
164120011,u2,90+5*x
164120011,damR,u(x/2)
164120012,maxLevel,10
164120012,padX,x
164120012,cr,x
164120012,criticaldamage,x
164120012,ignoreMobpdpR,x
164120012,er,x
164120012,pdR,x
164120031,maxLevel,1
164120031,damR,10
164120032,maxLevel,1
164120032,ignoreMobpdpR,15
164120033,maxLevel,1
164120033,bdR,15
164120034,maxLevel,1
164120034,damR,25
164120035,maxLevel,1
164120035,ignoreMobpdpR,25
164120036,maxLevel,1
164120036,x,25
164120037,maxLevel,1
164120037,damR,35
164120038,maxLevel,1
164120038,bdR,20
164120039,maxLevel,1
164120039,x,20
164121042,maxLevel,1
164121042,updatableTime,20000
164121042,y,20
164121042,x,10
164121042,cooltime,200
164121042,mpRCon,10
164121042,attackDelay,1000
164121042,w,10000
164121043,maxLevel,1
164121043,hpRCon,15
164121043,time,11
164121043,cooltime,200
164121043,y,5
164121043,u2,8
164121043,v2,800
164121043,w2,8
164121044,maxLevel,1
164121044,mobCount,8
164121044,damage,800
164121044,attackCount,8
164121044,attackDelay,630
164121044,time,11
164121044,x,1
164121044,y,5
164121041,maxLevel,1
164121041,time,12
164121041,cooltime,100
164121041,subTime,1000
164121041,x,35
164121041,y,350
164121041,mpCon,800
400001000,maxLevel,25
400001000,x,700
400001000,speed,40
400001000,strX,x
400001000,lukX,x
400001000,dexX,x
400001000,intX,x
400001000,cooltime,3
400001001,hpRCon,5
400001001,time,30+2*x
400001001,itemCon,4006000
400001001,itemConNo,2
400001001,cooltime,130
400001001,maxLevel,25
400001001,strX,u(x/5)
400001001,lukX,u(x/5)
400001001,dexX,u(x/5)
400001001,intX,u(x/5)
400001002,x,10
400001002,time,180+3*x
400001002,y,8
400001002,hpRCon,5
400001002,maxLevel,25
400001002,strX,u(x/5)
400001002,lukX,u(x/5)
400001002,dexX,u(x/5)
400001002,intX,u(x/5)
400001002,cooltime,180
400001003,x,40
